"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","SPCD","PLOT","SUBPLOT","SPCDS","COUNTYCD","STATECD","PLT_CN","INVYR","CYCLE","MEASYEAR","CN","COND_CN","CONDID","STATUSCD","DIA","HT","TPA_UNADJ","last_meas_year","last_status","last_DIA","next_meas_year","is_sapling_measured","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed","sapling_vanishes_next_year","sapling_not_sampled","sapling_not_measured"
"9_1_9_277_3_5","9_1_9_277",316,277,3,1,9,9,168930881010661,2010,6,2010,242155634010661,242155612010661,1,1,4.6,40,74.965282,2005,1,4.5,2016,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_277_3_5","9_1_9_277",316,277,3,1,9,9,304031833489998,2016,7,2016,459831233489998,459831206489998,1,1,4.7,42,74.965282,2010,1,4.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_3_1","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168912489998,255168884489998,1,1,1,14,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_1","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591423290487,1225591396290487,1,1,1.1,20,74.965282,2014,1,1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_3_2","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168913489998,255168884489998,1,1,1,14,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_2","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591424290487,1225591396290487,1,2,NA,NA,NA,2014,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_296_3_3","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168914489998,255168884489998,1,1,1.9,21,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_3","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591425290487,1225591396290487,1,1,2.3,26,74.965282,2014,1,1.9,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_3_4","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168915489998,255168884489998,1,1,1.2,16,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_4","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591426290487,1225591396290487,1,1,1.2,18,74.965282,2014,1,1.2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_3_5","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168916489998,255168884489998,1,1,2.1,23,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_5","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591427290487,1225591396290487,1,1,2.6,26,74.965282,2014,1,2.1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_3_6","9_1_9_296",318,296,3,1,9,9,14167071020004,2013,7,2014,255168917489998,255168884489998,1,1,1.5,18,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_3_6","9_1_9_296",318,296,3,1,9,9,567481571126144,2020,8,2021,1225591428290487,1225591396290487,1,1,1.6,22,74.965282,2014,1,1.5,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_296_4_1","9_1_9_296",316,296,4,1,9,9,55917655010538,2003,5,2003,55917715010538,55917657010538,1,1,3.6,33,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_4_1","9_1_9_296",316,296,4,1,9,9,119774243010661,2008,6,2008,207502522010661,207502497010661,1,1,3.6,33,74.965282,2003,1,3.6,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_296_4_1","9_1_9_296",316,296,4,1,9,9,14167071020004,2013,7,2014,255168925489998,255168884489998,1,2,NA,NA,NA,2008,1,3.6,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_350_2_8","9_1_9_350",372,350,2,1,9,9,122556123010661,2007,5,2008,163788304010661,163744044010661,1,1,2.4,25,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_2_8","9_1_9_350",372,350,2,1,9,9,247050384010661,2012,6,2012,188370374020004,188370337020004,1,1,2.6,28,74.965282,2008,1,2.4,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_2_8","9_1_9_350",372,350,2,1,9,9,445525662489998,2018,7,2018,650988066126144,650988032126144,1,1,2.8,38,74.965282,2012,1,2.6,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_350_4_6","9_1_9_350",318,350,4,1,9,9,122556123010661,2007,5,2008,163788321010661,163744044010661,1,1,1.2,16,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_4_6","9_1_9_350",318,350,4,1,9,9,247050384010661,2012,6,2012,188370391020004,188370337020004,1,1,1.2,14,74.965282,2008,1,1.2,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_4_6","9_1_9_350",318,350,4,1,9,9,445525662489998,2018,7,2018,650988083126144,650988032126144,1,2,NA,NA,NA,2012,1,1.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_350_4_7","9_1_9_350",316,350,4,1,9,9,122556123010661,2007,5,2008,163788322010661,163744044010661,1,1,2.1,23,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_4_7","9_1_9_350",316,350,4,1,9,9,247050384010661,2012,6,2012,188370392020004,188370337020004,1,1,2.1,18,74.965282,2008,1,2.1,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_350_4_7","9_1_9_350",316,350,4,1,9,9,445525662489998,2018,7,2018,650988084126144,650988032126144,1,2,2,25,74.965282,2012,1,2.1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"9_1_9_372_1_20","9_1_9_372",491,372,1,1,9,9,122555999010661,2007,5,2008,163788077010661,163743851010661,1,1,2.9,29,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_372_1_20","9_1_9_372",491,372,1,1,9,9,247050437010661,2012,6,2012,188371840020004,188371817020004,1,1,2.9,29,74.965282,2008,1,2.9,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_372_1_20","9_1_9_372",491,372,1,1,9,9,445525682489998,2018,7,2018,647440577126144,647440554126144,1,2,NA,NA,NA,2012,1,2.9,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_372_1_22","9_1_9_372",372,372,1,1,9,9,247050437010661,2012,6,2012,188371842020004,188371817020004,1,1,2.7,27,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_372_1_22","9_1_9_372",372,372,1,1,9,9,445525682489998,2018,7,2018,647440579126144,647440554126144,1,1,2.9,26,74.965282,2012,1,2.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_372_2_4","9_1_9_372",371,372,2,1,9,9,247050437010661,2012,6,2012,188371847020004,188371817020004,1,1,1.1,15,74.965282,NA,NA,NA,2018,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_372_2_4","9_1_9_372",371,372,2,1,9,9,445525682489998,2018,7,2018,647440585126144,647440554126144,1,1,1.5,14,74.965282,2012,1,1.1,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_372_2_5","9_1_9_372",531,372,2,1,9,9,445525682489998,2018,7,2018,647440586126144,647440554126144,1,1,1,12,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_372_4_6","9_1_9_372",762,372,4,1,9,9,122555999010661,2007,5,2008,163788099010661,163743851010661,1,1,2.2,24,74.965282,NA,NA,NA,2012,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_372_4_6","9_1_9_372",762,372,4,1,9,9,247050437010661,2012,6,2012,188371865020004,188371817020004,1,2,NA,NA,NA,2008,1,2.2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_377_1_15","9_1_9_377",972,377,1,1,9,9,122555991010661,2007,5,2008,163787953010661,163743755010661,1,1,1.2,16,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_377_1_15","9_1_9_377",972,377,1,1,9,9,220913455010661,2011,6,2011,28473264020004,28473251020004,1,1,1.3,17,74.965282,2008,1,1.2,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_377_1_15","9_1_9_377",972,377,1,1,9,9,445525679489998,2018,7,2018,647440504126144,647440489126144,1,1,1.8,19,74.965282,2011,1,1.3,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_377_1_16","9_1_9_377",972,377,1,1,9,9,122555991010661,2007,5,2008,163787954010661,163743755010661,1,1,2,22,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_377_1_16","9_1_9_377",972,377,1,1,9,9,220913455010661,2011,6,2011,28473265020004,28473251020004,1,2,NA,NA,NA,2008,1,2,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_377_1_17","9_1_9_377",531,377,1,1,9,9,122555991010661,2007,5,2008,163787955010661,163743755010661,1,1,1.6,19,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_377_1_17","9_1_9_377",531,377,1,1,9,9,220913455010661,2011,6,2011,28473266020004,28473251020004,1,1,1.8,21,74.965282,2008,1,1.6,2018,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_377_1_17","9_1_9_377",531,377,1,1,9,9,445525679489998,2018,7,2018,647440505126144,647440489126144,1,1,3,30,74.965282,2011,1,1.8,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_420_1_1","9_1_9_420",318,420,1,1,9,9,62289648010538,2005,5,2005,62289686010538,62289650010538,1,1,1,14,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_1_1","9_1_9_420",318,420,1,1,9,9,144989584010661,2009,6,2010,224827605010661,224827585010661,1,2,NA,NA,NA,2005,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_420_2_1","9_1_9_420",68,420,2,1,9,9,62289648010538,2005,5,2005,62289714010538,62289650010538,1,1,2.7,21,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_1","9_1_9_420",68,420,2,1,9,9,144989584010661,2009,6,2010,224827619010661,224827585010661,1,2,NA,NA,NA,2005,1,2.7,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_420_2_2","9_1_9_420",68,420,2,1,9,9,62289648010538,2005,5,2005,62289716010538,62289650010538,1,1,2.8,22,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_2","9_1_9_420",68,420,2,1,9,9,144989584010661,2009,6,2010,224827620010661,224827585010661,1,2,NA,NA,NA,2005,1,2.8,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_420_2_3","9_1_9_420",316,420,2,1,9,9,62289648010538,2005,5,2005,62289718010538,62289650010538,1,1,2.1,23,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_3","9_1_9_420",316,420,2,1,9,9,144989584010661,2009,6,2010,224827621010661,224827585010661,1,2,NA,NA,NA,2005,1,2.1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_420_2_4","9_1_9_420",318,420,2,1,9,9,62289648010538,2005,5,2005,62289720010538,62289650010538,1,1,2.2,24,74.965282,NA,NA,NA,2010,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_4","9_1_9_420",318,420,2,1,9,9,144989584010661,2009,6,2010,224827622010661,224827585010661,1,1,2.4,25,74.965282,2005,1,2.2,2014,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_4","9_1_9_420",318,420,2,1,9,9,168249046020004,2014,7,2014,306744291489998,306744268489998,1,1,2.5,26,74.965282,2010,1,2.4,2021,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_2_4","9_1_9_420",318,420,2,1,9,9,719393270290487,2021,8,2021,1255574976290487,1255574954290487,1,2,NA,NA,NA,2014,1,2.5,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_420_3_9","9_1_9_420",372,420,3,1,9,9,168249046020004,2014,7,2014,306744315489998,306744268489998,1,1,1,14,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_420_3_9","9_1_9_420",372,420,3,1,9,9,719393270290487,2021,8,2021,1255574995290487,1255574955290487,2,2,NA,NA,NA,2014,1,1,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_434_1_1","9_1_9_434",318,434,1,1,9,9,55917467010538,2003,5,2003,55917495010538,55917469010538,1,1,3,29,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_1_1","9_1_9_434",318,434,1,1,9,9,119774201010661,2008,6,2008,207502402010661,207502397010661,1,0,NA,NA,NA,2003,1,3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_434_1_15","9_1_9_434",316,434,1,1,9,9,14167051020004,2013,7,2014,255168358489998,255168349489998,1,1,3.9,35,74.965282,NA,NA,NA,2019,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_1_15","9_1_9_434",316,434,1,1,9,9,503649924126144,2019,8,2019,729141386290487,729141378290487,1,1,4.2,50,74.965282,2014,1,3.9,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_434_1_16","9_1_9_434",316,434,1,1,9,9,14167051020004,2013,7,2014,255168359489998,255168349489998,1,1,2,22,74.965282,NA,NA,NA,2019,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_1_16","9_1_9_434",316,434,1,1,9,9,503649924126144,2019,8,2019,729141387290487,729141378290487,1,1,2.2,28,74.965282,2014,1,2,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_434_1_2","9_1_9_434",318,434,1,1,9,9,55917467010538,2003,5,2003,55917497010538,55917469010538,1,1,1.7,20,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_1_2","9_1_9_434",318,434,1,1,9,9,119774201010661,2008,6,2008,207502403010661,207502397010661,1,0,NA,NA,NA,2003,1,1.7,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_434_3_1","9_1_9_434",68,434,3,1,9,9,55917467010538,2003,5,2003,55917529010538,55917469010538,1,1,2.3,19,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_3_1","9_1_9_434",68,434,3,1,9,9,119774201010661,2008,6,2008,207502419010661,207502397010661,1,0,NA,NA,NA,2003,1,2.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_434_3_13","9_1_9_434",68,434,3,1,9,9,14167051020004,2013,7,2014,255168375489998,255168349489998,1,1,2.5,20,74.965282,NA,NA,NA,2019,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_3_13","9_1_9_434",68,434,3,1,9,9,503649924126144,2019,8,2019,729141406290487,729141378290487,1,1,2.6,18,74.965282,2014,1,2.5,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_434_3_14","9_1_9_434",316,434,3,1,9,9,14167051020004,2013,7,2014,255168376489998,255168349489998,1,1,4.7,39,74.965282,NA,NA,NA,2019,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_3_14","9_1_9_434",316,434,3,1,9,9,503649924126144,2019,8,2019,729141407290487,729141378290487,1,1,4.7,40,74.965282,2014,1,4.7,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_434_3_2","9_1_9_434",318,434,3,1,9,9,55917467010538,2003,5,2003,55917531010538,55917469010538,1,1,4.3,37,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_3_2","9_1_9_434",318,434,3,1,9,9,119774201010661,2008,6,2008,207502420010661,207502397010661,1,0,NA,NA,NA,2003,1,4.3,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_434_4_1","9_1_9_434",68,434,4,1,9,9,55917467010538,2003,5,2003,55917553010538,55917469010538,1,1,1.8,16,74.965282,NA,NA,NA,2008,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_434_4_1","9_1_9_434",68,434,4,1,9,9,119774201010661,2008,6,2008,207502431010661,207502397010661,1,0,NA,NA,NA,2003,1,1.8,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_460_1_11","9_1_9_460",316,460,1,1,9,9,567481567126144,2020,8,2021,1225591313290487,1225591293290487,1,1,1.6,15,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_460_1_12","9_1_9_460",316,460,1,1,9,9,567481567126144,2020,8,2021,1225591314290487,1225591293290487,1,1,1.1,16,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_460_1_13","9_1_9_460",316,460,1,1,9,9,567481567126144,2020,8,2021,1225591315290487,1225591293290487,1,1,3.1,27,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_460_1_14","9_1_9_460",316,460,1,1,9,9,567481567126144,2020,8,2021,1225591316290487,1225591293290487,1,1,3.3,25,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_460_3_2","9_1_9_460",316,460,3,1,9,9,14167058020004,2013,7,2014,255168558489998,255168551489998,2,1,1.7,20,74.965282,NA,NA,NA,2021,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_460_3_2","9_1_9_460",316,460,3,1,9,9,567481567126144,2020,8,2021,1225591317290487,1225591294290487,2,2,NA,NA,NA,2014,1,1.7,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE
"9_1_9_474_2_1","9_1_9_474",531,474,2,1,9,9,74335308010538,2006,5,2006,74335353010538,74335315010538,2,1,1.2,16,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_2_1","9_1_9_474",531,474,2,1,9,9,220913497010661,2011,6,2011,28473485020004,28473475020004,2,1,1.2,16,74.965282,2006,1,1.2,2017,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_2_1","9_1_9_474",531,474,2,1,9,9,373850899489998,2017,7,2017,509573191126144,509573185126144,1,0,NA,NA,NA,2011,1,1.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_474_2_2","9_1_9_474",372,474,2,1,9,9,74335308010538,2006,5,2006,74335355010538,74335315010538,2,1,1.1,15,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_2_2","9_1_9_474",372,474,2,1,9,9,220913497010661,2011,6,2011,28473486020004,28473475020004,2,1,1.2,16,74.965282,2006,1,1.1,2017,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_2_2","9_1_9_474",372,474,2,1,9,9,373850899489998,2017,7,2017,509573192126144,509573185126144,1,0,NA,NA,NA,2011,1,1.2,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
"9_1_9_474_3_1","9_1_9_474",543,474,3,2,9,9,74335308010538,2006,5,2006,74335375010538,74335315010538,2,1,1.8,21,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_474_3_2","9_1_9_474",543,474,3,2,9,9,74335308010538,2006,5,2006,74335377010538,74335315010538,2,1,2.3,24,74.965282,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_9_474_4_1","9_1_9_474",371,474,4,1,9,9,74335308010538,2006,5,2006,74335387010538,74335315010538,2,1,1.1,15,74.965282,NA,NA,NA,2011,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_4_1","9_1_9_474",371,474,4,1,9,9,220913497010661,2011,6,2011,28473503020004,28473475020004,2,1,1.1,15,74.965282,2006,1,1.1,2017,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"9_1_9_474_4_1","9_1_9_474",371,474,4,1,9,9,373850899489998,2017,7,2017,509573209126144,509573185126144,1,0,NA,NA,NA,2011,1,1.1,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE
