"TREE_UNIQUE_ID","PLOT_UNIQUE_ID","TREE_CN","PREV_TRE_CN","PLT_CN","INVYR","UNITCD","SUBP","TREE","PLOT","STATUSCD","DIA","HT","ACTUALHT","SPCD","CYCLE","COUNTYCD","STATECD","PREV_PLT_CN","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","COND_NONSAMPLE_REASN_CD","last_meas_year","last_status","last_DIA","is_sapling","new_sapling","sapling_sapling","sapling_tree","sapling_dead","sapling_removed"
"9_1_13_339_2_1","9_1_13_339",224829472010661,62173516010538,144988737010661,2009,1,2,1,339,1,3.7,33,NA,316,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,3.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_1","9_1_13_339",306744068489998,224829472010661,168249035020004,2014,1,2,1,339,1,4,35,NA,316,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,3.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_1","9_1_13_339",1255574738290487,306744068489998,719393260290487,2021,1,2,1,339,1,5.6,40,40,316,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_339_2_2","9_1_13_339",62173518010538,NA,55923589010538,2004,1,2,2,339,1,1.7,20,NA,316,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_2_2","9_1_13_339",224829473010661,62173518010538,144988737010661,2009,1,2,2,339,1,1.7,20,NA,316,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_2","9_1_13_339",306744069489998,224829473010661,168249035020004,2014,1,2,2,339,1,1.8,21,NA,316,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,1.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_2","9_1_13_339",1255574739290487,306744069489998,719393260290487,2021,1,2,2,339,1,2.3,23,23,316,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_3","9_1_13_339",62173520010538,NA,55923589010538,2004,1,2,3,339,1,3,23,NA,129,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_2_3","9_1_13_339",224829474010661,62173520010538,144988737010661,2009,1,2,3,339,1,3.8,27,NA,129,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_3","9_1_13_339",306744070489998,224829474010661,168249035020004,2014,1,2,3,339,1,4.7,31,NA,129,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,3.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_3","9_1_13_339",1255574740290487,306744070489998,719393260290487,2021,1,2,3,339,1,6.9,31,31,129,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,4.7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_339_2_4","9_1_13_339",62173522010538,NA,55923589010538,2004,1,2,4,339,1,2.4,25,NA,316,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_2_4","9_1_13_339",224829475010661,62173522010538,144988737010661,2009,1,2,4,339,1,3,29,NA,316,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_4","9_1_13_339",306744071489998,224829475010661,168249035020004,2014,1,2,4,339,1,3.6,33,NA,316,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_2_4","9_1_13_339",1255574741290487,306744071489998,719393260290487,2021,1,2,4,339,1,5.4,34,34,316,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,3.6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_339_3_1","9_1_13_339",62173536010538,NA,55923589010538,2004,1,3,1,339,1,1.9,21,NA,372,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_3_1","9_1_13_339",224829482010661,62173536010538,144988737010661,2009,1,3,1,339,1,2.4,25,NA,372,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_3_1","9_1_13_339",306744078489998,224829482010661,168249035020004,2014,1,3,1,339,1,2.8,28,NA,372,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_3_1","9_1_13_339",1255574748290487,306744078489998,719393260290487,2021,1,3,1,339,1,3.5,23,23,372,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,2.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_3_2","9_1_13_339",62173538010538,NA,55923589010538,2004,1,3,2,339,1,2.3,24,NA,403,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_3_2","9_1_13_339",224829483010661,62173538010538,144988737010661,2009,1,3,2,339,1,2.3,24,NA,403,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_3_2","9_1_13_339",306744079489998,224829483010661,168249035020004,2014,1,3,2,339,1,2.4,25,NA,403,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_3_2","9_1_13_339",1255574749290487,306744079489998,719393260290487,2021,1,3,2,339,1,2.5,31,31,403,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_1","9_1_13_339",62173552010538,NA,55923589010538,2004,1,4,1,339,1,1.1,15,NA,316,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_1","9_1_13_339",224829490010661,62173552010538,144988737010661,2009,1,4,1,339,2,NA,NA,NA,316,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,1.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_339_4_12","9_1_13_339",224829501010661,NA,144988737010661,2009,1,4,12,339,1,1,10,NA,129,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_12","9_1_13_339",306744095489998,224829501010661,168249035020004,2014,1,4,12,339,1,1.6,15,NA,129,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_12","9_1_13_339",1255574766290487,306744095489998,719393260290487,2021,1,4,12,339,1,2.3,17,17,129,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,1.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_13","9_1_13_339",224829502010661,NA,144988737010661,2009,1,4,13,339,1,1.1,15,NA,802,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_13","9_1_13_339",306744096489998,224829502010661,168249035020004,2014,1,4,13,339,1,1.2,16,NA,802,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_13","9_1_13_339",1255574767290487,306744096489998,719393260290487,2021,1,4,13,339,1,1.4,14,14,802,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_14","9_1_13_339",224829503010661,NA,144988737010661,2009,1,4,14,339,1,1,14,NA,802,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_14","9_1_13_339",306744097489998,224829503010661,168249035020004,2014,1,4,14,339,1,1.1,15,NA,802,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_14","9_1_13_339",1255574768290487,306744097489998,719393260290487,2021,1,4,14,339,1,1.4,15,15,802,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_15","9_1_13_339",306744098489998,NA,168249035020004,2014,1,4,15,339,1,1.1,15,NA,802,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_15","9_1_13_339",1255574769290487,306744098489998,719393260290487,2021,1,4,15,339,1,1.4,12,12,802,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_18","9_1_13_339",1255574772290487,NA,719393260290487,2021,1,4,18,339,1,1.3,12,12,129,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_2","9_1_13_339",62173554010538,NA,55923589010538,2004,1,4,2,339,1,4.3,37,NA,316,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_2","9_1_13_339",224829491010661,62173554010538,144988737010661,2009,1,4,2,339,2,NA,NA,NA,316,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,4.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_339_4_3","9_1_13_339",62173556010538,NA,55923589010538,2004,1,4,3,339,1,1.1,11,NA,129,5,13,9,NA,1,NA,2004,11,18,NA,1,1,2,0,41.856603,-72.399283,750,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_339_4_3","9_1_13_339",224829492010661,62173556010538,144988737010661,2009,1,4,3,339,1,2.3,19,NA,129,6,13,9,55923589010538,1,NA,2010,2,25,5.3,2,1,2,0,41.856603,-72.399283,750,NA,2004,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_3","9_1_13_339",306744086489998,224829492010661,168249035020004,2014,1,4,3,339,1,3.4,25,NA,129,7,13,9,144988737010661,1,NA,2014,5,5,4.2,2,1,2,0,41.856603,-72.399283,750,NA,2010,1,2.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_339_4_3","9_1_13_339",1255574758290487,306744086489998,719393260290487,2021,1,4,3,339,1,4.5,24,24,129,8,13,9,168249035020004,1,NA,2021,7,12,7.2,2,1,2,0,41.856603,-72.399283,750,NA,2014,1,3.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_10","9_1_13_404",74337015010538,NA,74336984010538,2006,1,1,10,404,1,3.4,32,NA,372,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_1_10","9_1_13_404",28474180020004,74337015010538,220913521010661,2011,1,1,10,404,1,3.9,35,NA,372,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,3.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_10","9_1_13_404",459832600489998,28474180020004,304031882489998,2016,1,1,10,404,1,4.5,37,37,372,7,13,9,220913521010661,1,NA,2016,7,7,5.2,2,1,4,0,41.800983,-72.229483,570,NA,2011,1,3.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_11","9_1_13_404",74337017010538,NA,74336984010538,2006,1,1,11,404,1,2.9,29,NA,372,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_1_11","9_1_13_404",28474181020004,74337017010538,220913521010661,2011,1,1,11,404,1,3.3,31,NA,372,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,2.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_11","9_1_13_404",459832601489998,28474181020004,304031882489998,2016,1,1,11,404,1,3.8,24,24,372,7,13,9,220913521010661,1,NA,2016,7,7,5.2,2,1,4,0,41.800983,-72.229483,570,NA,2011,1,3.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_7","9_1_13_404",74337009010538,NA,74336984010538,2006,1,1,7,404,1,4.2,36,NA,372,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_1_7","9_1_13_404",28474177020004,74337009010538,220913521010661,2011,1,1,7,404,1,4.8,39,NA,372,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,4.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_1_7","9_1_13_404",459832599489998,28474177020004,304031882489998,2016,1,1,7,404,1,5.4,37,37,372,7,13,9,220913521010661,1,NA,2016,7,7,5.2,2,1,4,0,41.800983,-72.229483,570,NA,2011,1,4.8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_404_1_8","9_1_13_404",74337011010538,NA,74336984010538,2006,1,1,8,404,1,1.7,20,NA,372,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_1_8","9_1_13_404",28474178020004,74337011010538,220913521010661,2011,1,1,8,404,2,NA,NA,NA,372,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,1.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_404_1_9","9_1_13_404",74337013010538,NA,74336984010538,2006,1,1,9,404,1,1.3,17,NA,372,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_1_9","9_1_13_404",28474179020004,74337013010538,220913521010661,2011,1,1,9,404,2,NA,NA,NA,372,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_404_4_10","9_1_13_404",74337007010538,NA,74336984010538,2006,1,4,10,404,1,3.3,31,NA,316,5,13,9,NA,1,NA,2007,1,16,8.8,1,115,5,0,41.800983,-72.229483,570,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_404_4_10","9_1_13_404",28474199020004,74337007010538,220913521010661,2011,1,4,10,404,1,3.7,33,NA,316,6,13,9,74336984010538,1,NA,2011,4,12,4.2,2,1,5,4,41.800983,-72.229483,570,NA,2007,1,3.3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_404_4_10","9_1_13_404",459832618489998,28474199020004,304031882489998,2016,1,4,10,404,1,4,35,35,316,7,13,9,220913521010661,1,NA,2016,7,7,5.2,2,1,4,0,41.800983,-72.229483,570,NA,2011,1,3.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_410_1_27","9_1_13_410",352237050489998,NA,245794807489998,2015,1,1,27,410,1,1,10,NA,129,7,13,9,168930887010661,1,NA,2015,3,17,4.9,2,1,4,0,42.016112,-72.433926,390,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_441_1_8","9_1_13_441",28474312020004,NA,220913481010661,2011,1,1,8,441,1,4.8,39,NA,318,6,13,9,74337387010538,1,NA,2011,4,21,4.2,2,1,5,0,41.760737,-72.40339,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_441_1_8","9_1_13_441",459832208489998,28474312020004,304031873489998,2016,1,1,8,441,1,5.1,43,43,318,7,13,9,220913481010661,1,NA,2016,9,28,5.4,2,1,3,0,41.760737,-72.40339,360,NA,2011,1,4.8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"9_1_13_441_3_8","9_1_13_441",459832227489998,NA,304031873489998,2016,1,3,8,441,1,1.1,12,12,391,7,13,9,220913481010661,1,NA,2016,9,28,5.4,2,1,3,0,41.760737,-72.40339,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_441_4_1","9_1_13_441",74337462010538,NA,74337387010538,2006,1,4,1,441,1,1.2,16,NA,316,5,13,9,NA,1,NA,2007,1,31,NA,1,1,5,0,41.760737,-72.40339,360,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_441_4_1","9_1_13_441",28474331020004,74337462010538,220913481010661,2011,1,4,1,441,1,1.3,17,NA,316,6,13,9,74337387010538,1,NA,2011,4,21,4.2,2,1,5,0,41.760737,-72.40339,360,NA,2007,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_441_4_1","9_1_13_441",459832228489998,28474331020004,304031873489998,2016,1,4,1,441,2,NA,NA,NA,316,7,13,9,220913481010661,1,NA,2016,9,28,5.4,2,1,3,0,41.760737,-72.40339,360,NA,2011,1,1.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_485_1_27","9_1_13_485",62290419010538,NA,62290375010538,2005,1,1,27,485,1,2.4,25,NA,316,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_1_27","9_1_13_485",224829055010661,62290419010538,144988721010661,2009,1,1,27,485,1,2.7,27,NA,316,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,2.4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_1_27","9_1_13_485",352236413489998,224829055010661,168249096020004,2015,1,1,27,485,1,2.8,28,NA,316,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,2.7,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_1_28","9_1_13_485",62290421010538,NA,62290375010538,2005,1,1,28,485,1,1.9,21,NA,318,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_1_28","9_1_13_485",224829056010661,62290421010538,144988721010661,2009,1,1,28,485,1,2,22,NA,318,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,1.9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_1_28","9_1_13_485",352236414489998,224829056010661,168249096020004,2015,1,1,28,485,1,2.1,23,NA,318,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_6","9_1_13_485",62290433010538,NA,62290375010538,2005,1,2,6,485,1,3.6,33,NA,318,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_2_6","9_1_13_485",224829062010661,62290433010538,144988721010661,2009,1,2,6,485,1,4,35,NA,318,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,3.6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_6","9_1_13_485",352236421489998,224829062010661,168249096020004,2015,1,2,6,485,1,4.5,38,NA,318,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_7","9_1_13_485",62290435010538,NA,62290375010538,2005,1,2,7,485,1,1.8,21,NA,531,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_2_7","9_1_13_485",224829063010661,62290435010538,144988721010661,2009,1,2,7,485,1,2.1,23,NA,531,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,1.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_7","9_1_13_485",352236422489998,224829063010661,168249096020004,2015,1,2,7,485,1,2.2,24,NA,531,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,2.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_8","9_1_13_485",62290437010538,NA,62290375010538,2005,1,2,8,485,1,3.5,32,NA,701,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_2_8","9_1_13_485",224829064010661,62290437010538,144988721010661,2009,1,2,8,485,1,3.8,34,NA,701,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,3.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_8","9_1_13_485",352236423489998,224829064010661,168249096020004,2015,1,2,8,485,1,4,35,NA,701,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,3.8,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_2_9","9_1_13_485",352236424489998,NA,168249096020004,2015,1,2,9,485,1,1,14,NA,531,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_3_11","9_1_13_485",62290459010538,NA,62290375010538,2005,1,3,11,485,1,1.1,15,NA,402,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_3_11","9_1_13_485",224829075010661,62290459010538,144988721010661,2009,1,3,11,485,1,1.2,16,NA,402,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,1.1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_3_11","9_1_13_485",352236437489998,224829075010661,168249096020004,2015,1,3,11,485,1,1.3,17,NA,402,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,1.2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_3_12","9_1_13_485",62290461010538,NA,62290375010538,2005,1,3,12,485,1,4.5,38,NA,316,5,13,9,NA,1,NA,2005,3,7,6.9,1,115,4,1,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_3_12","9_1_13_485",224829076010661,62290461010538,144988721010661,2009,1,3,12,485,1,4.6,38,NA,316,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,2005,1,4.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"9_1_13_485_3_12","9_1_13_485",352236438489998,224829076010661,168249096020004,2015,1,3,12,485,2,NA,NA,NA,316,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,4.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"9_1_13_485_3_13","9_1_13_485",224829077010661,NA,144988721010661,2009,1,3,13,485,1,1,14,NA,391,6,13,9,62290375010538,1,NA,2010,1,22,4.9,2,1,4,4,41.806629,-72.273728,550,NA,NA,NA,NA,TRUE,TRUE,NA,FALSE,FALSE,FALSE
"9_1_13_485_3_13","9_1_13_485",352236439489998,224829077010661,168249096020004,2015,1,3,13,485,1,1.2,16,NA,391,7,13,9,144988721010661,1,NA,2015,3,2,5.1,2,1,4,0,41.806629,-72.273728,550,NA,2010,1,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
